round,client_id,n_samples,loss_before,loss_after,train_time_sec,is_malicious,raw_trust,smoothed_trust,agg_weight,accepted
16,0,17400,0.4130945505767033,0.21304147155120454,0.5384371280670166,True,0.20646321773529053,0.06962610163927077,0.0,False
16,1,10838,0.5785168995714689,0.3430642027557061,0.29476070404052734,False,0.8845434188842773,0.8885070371627808,0.14494188114161924,True
16,2,26950,0.5406686007489964,0.16094909845566263,0.7859575748443604,False,0.8648166656494141,0.8690660047531128,0.14177047147243932,True
16,3,15290,0.5780285379557613,0.12006629646272735,0.47042202949523926,False,0.8480570316314697,0.8425636863708496,0.1374471563828869,True
16,4,55738,0.4979053148198784,0.42689551583677504,1.6002357006072998,False,0.9495284557342529,0.9491540908813477,0.15483521646030787,True
16,5,10488,0.3121172074686017,0.16682093963879469,0.32405996322631836,False,0.8665204048156738,0.8693503665924072,0.14181685933228544,True
16,6,13190,0.6769885621710742,0.16883704045489487,0.381772518157959,True,0.23838269710540771,0.08117780364751814,0.0,False
16,7,8716,0.6541356649788327,0.07051572215005229,0.29715633392333984,False,0.805016040802002,0.8039686584472656,0.13115116128551468,True
16,8,12775,0.3683399346196721,0.3039852001219113,0.4351780414581299,False,0.907487154006958,0.9074819564819335,0.14803725392494654,True
16,9,18828,0.5591663925769806,0.4615507803703788,0.6397857666015625,True,0.16309580206871033,0.05424757723093031,0.0,False
17,0,17400,0.42226189340668163,0.21253061955687644,0.5159661769866943,True,0.21007131040096283,0.07149360475003717,0.0,False
17,1,10838,0.587806454156241,0.34247684861531796,0.32990097999572754,False,0.8830829858779907,0.886085114479065,0.1447424447446466,True
17,2,26950,0.5137309537924729,0.1613842241054121,0.7752597332000732,False,0.8771523237228394,0.8745260381698609,0.14285426387280364,True
17,3,15290,0.6006017335962828,0.12031454860072575,0.46930766105651855,False,0.8426424264907837,0.8408724355697632,0.1373569311276681,True
17,4,55738,0.4883731323767839,0.4240196080759877,1.9181029796600342,False,0.9427645206451416,0.9452270030975343,0.15440330170474292,True
17,5,10488,0.30434291342075864,0.16830699811288186,0.5309057235717773,False,0.872687816619873,0.8710956764221192,0.14229391257289656,True
17,6,13190,0.6776891452150873,0.1684826158840065,0.4700765609741211,True,0.22101815044879913,0.07808396487534044,0.0,False
17,7,8716,0.6530636563493659,0.07029226541471295,0.3230729103088379,False,0.8217085599899292,0.8120910692214965,0.13265548060077537,True
17,8,12775,0.3734090240244296,0.3026304960787413,0.43972253799438477,False,0.8823862075805664,0.8919083023071289,0.14569366537646677,True
17,9,18828,0.5680341458710637,0.4590400630928337,0.644420862197876,True,0.1645074188709259,0.055631746469736086,0.0,False
18,0,17400,0.4137313489393256,0.2159532741363021,0.4956943988800049,True,0.20019790530204773,0.06982450057268141,0.0,False
18,1,10838,0.5733752121540822,0.3416836849711306,0.31322550773620605,False,0.8940469026565552,0.8898950052261352,0.14593656325353546,True
18,2,26950,0.522460731860658,0.16584845559052944,0.7624421119689941,False,0.8614897727966309,0.8657810878753662,0.14198204928943386,True
18,3,15290,0.5949269593892493,0.12268715470425048,0.4479677677154541,False,0.820921778678894,0.8304763746261596,0.13619232298691178,True
18,4,55738,0.4900288668606278,0.4196041541605746,1.7113301753997803,False,0.9450170397758484,0.9451982617378235,0.15500591092336938,True
18,5,10488,0.30728062644066656,0.16698397582355662,0.26181888580322266,False,0.847007155418396,0.856292634010315,0.1404260091504026,True
18,6,13190,0.6781497345357523,0.1666589923773506,0.41303300857543945,True,0.2704188823699951,0.0869288625538349,0.0,False
18,7,8716,0.6467131500454221,0.06975602667830874,0.23723316192626953,False,0.8093690872192383,0.8116340732574463,0.13310231721163648,True
18,8,12775,0.370966868157956,0.2983282923208524,0.32456517219543457,False,0.9026211500167847,0.8985433244705201,0.14735482718471038,True
18,9,18828,0.5613388611248706,0.4594188481411003,0.48160362243652344,True,0.16852225363254547,0.05717482813656329,0.0,False
19,0,17400,0.406667894015367,0.21017267086040015,0.4311645030975342,True,0.21034599840641022,0.07129821155130861,0.0,False
19,1,10838,0.5835822320420004,0.33942537339416945,0.2689664363861084,False,0.886987566947937,0.8880570745468139,0.1452333110044837,True
19,2,26950,0.5175019314514684,0.16035729797518983,0.6834733486175537,False,0.8719955682754517,0.8702992582321167,0.14232918858542742,True
19,3,15290,0.5882395450081834,0.1193180267925041,0.40058422088623047,False,0.8411591649055481,0.8365395140647889,0.13680810265005847,True
19,4,55738,0.48679133456320267,0.4200496737393399,1.4852850437164307,False,0.9431121349334717,0.9435136938095093,0.15430271505911206,True
19,5,10488,0.31682822037797953,0.16564369356241235,0.2612173557281494,False,0.8569846153259277,0.8571025371551514,0.1401709900288894,True
19,6,13190,0.6557141374059479,0.16705303838571153,0.3468139171600342,True,0.22426803410053253,0.08054471991121767,0.0,False
19,7,8716,0.6073101870014669,0.06969484542024217,0.24030113220214844,False,0.8340864181518555,0.8261738014221192,0.13511288866982615,True
19,8,12775,0.3765118397518613,0.29940614254040726,0.33204007148742676,False,0.8919933438301086,0.8930068755149843,0.14604280400220282,True
19,9,18828,0.5544004849321856,0.4570635941622742,0.4693729877471924,True,0.1844893991947174,0.06086883742094039,0.0,False
20,0,17400,0.4132990990150934,0.2115791542913722,0.5576028823852539,True,0.2047622799873352,0.07044262085318564,0.0,False
20,1,10838,0.5720351903030277,0.3383863393418748,0.3181474208831787,False,0.8855038285255432,0.8872268176078797,0.1461276057918455,True
20,2,26950,0.5091502927694338,0.1610366444143161,0.8192737102508545,False,0.8528093099594116,0.8588028860092163,0.14144614104205075,True
20,3,15290,0.5980335485709111,0.11970087842390847,0.5187723636627197,False,0.798627495765686,0.8124021816253663,0.133803874482809,True
20,4,55738,0.4830419364562054,0.42003326980708094,1.4336447715759277,False,0.9419482946395874,0.9427186155319214,0.15526718927917527,True
20,5,10488,0.30531541629204945,0.16528870192627065,0.2691464424133301,False,0.8631205558776855,0.8590697860717773,0.14149009988814706,True
20,6,13190,0.6735603346076312,0.16720042856377665,0.33092832565307617,True,0.26459094882011414,0.08775515009880064,0.0,False
20,7,8716,0.6407519646498412,0.06952167007287416,0.220078706741333,False,0.8122962713241577,0.8170575571060181,0.13457062190246416,True
20,8,12775,0.3694064912497414,0.3004641471123742,0.31872081756591797,False,0.893022894859314,0.8943115234375,0.14729446761350823,True
20,9,18828,0.5600776560802432,0.4555874528501453,0.5087332725524902,True,0.17325174808502197,0.06009087837696074,0.0,False
21,0,17400,0.4110031508166215,0.2074936292911398,0.43935418128967285,True,0.20386797189712524,0.07035584789752959,0.0,False
21,1,10838,0.5600518395395203,0.33917208040391944,0.27128076553344727,False,0.8918251395225525,0.8895340132713317,0.14689363820340856,True
21,2,26950,0.5081043492509173,0.16146396977339694,0.7727234363555908,False,0.8245741128921509,0.8389379930496217,0.1385384394385546,True
21,3,15290,0.6152484240291788,0.11881155045282771,0.3862943649291992,False,0.814740777015686,0.815100531578064,0.134602028476355,True
21,4,55738,0.48129612733757515,0.41766213616499615,1.3903491497039795,False,0.9377492666244507,0.9396150922775268,0.15516380189655157,True
21,5,10488,0.3037805716833206,0.16663191948884504,0.2802915573120117,False,0.8563454151153564,0.8580737209320068,0.1416984273045347,True
